ID,Date,# of words in the review,Rating (1-5 stars),Review,,
2588,10/10/20,13,4, wish some of the better decorations and fish could be purchased with coins.,,
2589,10/10/20,13,1, took all of my holiday fish and i can't breed any fish.,,
2590,10/10/20,13,1, at the end of the christmas event all of my bred fish disappeared.,,
2591,10/10/20,13,1, can't breed more and can't move from breeding lab to tank.,,
2592,10/10/20,13,1, they should honor what they will tell you they are going to do.,,
2593,10/10/20,13,1, took my fish bucks when i switched phones so bye bye crap fish.,,
2594,10/10/20,13,1, i really enjoyed this game and tap fish requires a lot of time.,,
2595,10/10/20,13,1, tapfish(tf) is aware of  issue & has not fixed it after two months.,,
2596,10/10/20,13,1, my fish for the event disappeared...very boring when there are no events,,
2597,10/10/20,13,1, i love this game but it hasnt wurked for days what the hell,,
2598,10/10/20,13,1, since the last update every time i open the app it immediately closes!,,
2599,10/10/20,13,1, i spent fishbucks to buy a fish and it disappeared from the tank.,,
2600,10/10/20,13,3, lots of time and money down the drain with no help or support.,,
2601,10/10/20,13,3, you have to download stuff you don't want or pay for more.,,
2602,10/10/20,13,3, wish there was a way to get fish bucks for selling certain items.,,
2603,10/10/20,13,3, also the days for the fishes to be an adult are too long.,,
2604,10/10/20,13,3, first off i love this game but the constant issues can get frustrating,,
2605,10/10/20,13,3, its great and aggravating i can't play the submarine event please fix.,,
2606,10/10/20,13,3, its wicked slow on downloading..if u fix that it will be 5 stars,,
2607,10/10/20,13,3, but it keeps shutting down and it makes me lose my daily bonus.,,
2608,10/10/20,13,3, love tapfish but i hate all the force close that keeps popping up.,,
2609,10/10/20,13,3, still doubt think you should have to pay to play a free game.,,
2610,10/10/20,13,3, there should be an option for buying fishbucks with the coins you earn.,,
2611,10/10/20,13,2, it seems as if you deliberately overstate the amount of fishbucks for offers.,,
2612,10/10/20,13,2, if your looking for something to waste time with it's not bad.,,
2613,10/10/20,13,2, i'm sure i'm not the only one that would like one.,,
2614,10/10/20,13,2, think it's stupid u have to buy so many of the fish,,
2615,10/10/20,14,5, i love this game it intertains me when im bored it is  very good,,
2616,10/10/20,14,5, awsome so much like having your own real tank but with more exciting fish,,
2617,10/10/20,14,5, this is my favorite game there is never nothing to do on tap fish,,
2618,10/10/20,14,5, i didnt give me an option to restore but it is still really fun.,,
2619,10/10/20,14,5, during the quest would it be possible to get these items at a discount?,,
2620,10/10/20,14,5, i just wish there were other things to download to get free fish bucks.. ?,,
2621,10/10/20,14,5, tried few of the free aquarium games and think this by far the best.,,
2622,10/10/20,14,5, at 43 and a mom of 5 ranging from 25-10 i've seen a lot of games.,,
2623,10/10/20,14,5, this game is awsomely fun i can't explain how or why great game!!,,
2624,10/10/20,14,5, the only thing is that breeding takes ages and only one at a time.,,
2625,10/10/20,14,5, it keeps freezing annnnnd there deff needs to be more options to earn fishbucks!!!,,
2626,10/10/20,14,5, it a time game that will keep u trying to come with new fish,,
2627,10/10/20,14,5, you take care ur own fish if u ask me i say download it,,
2628,10/10/20,14,5, events keep game playing fresh and give chances to win free fish and decorations.,,
2629,10/10/20,14,5, it's a great distraction for my boys when the doctor is giving shots!!!,,
2630,10/10/20,14,5, my kids started playing this on my phone and now i am hooked too,,
2631,10/10/20,14,5, i also agree that breeding times are way too long most of the time.,,
2632,10/10/20,14,5, i also agree that breeding times are way too long most of the time.,,
2633,10/10/20,14,5, i just wish there was more ways to get fish bucks or items cheaper.,,
2634,10/10/20,14,5, i love this game i bug my husband cuss im on it all day(:,,
2635,10/10/20,14,5, i love this game i bug my husband cuss im on it all day(:,,
2636,10/10/20,14,5, i love this game this is the fifth time i have downloaded game awesome,,
2637,10/10/20,14,5, connection is a little slow  but the game itself is a lot of fun.,,
2638,10/10/20,14,5, positive interaction with support on 3 occasions over the year-plus i have been playing.,,
2639,10/10/20,14,5, fun game but very limited on what you can do without spending real money.,,
2640,10/10/20,14,5, i love taking care of my fishies and making money to buy different things..,,
2641,10/10/20,14,5, tap fish is really good it shows you how to look after a fish.,,
2642,10/10/20,14,5, love it but needs some bugs fixed then it would be da best game,,
2643,10/10/20,14,5, great game but i can't get fish bucks much help me with that,,
2644,10/10/20,14,5, great game but i can't get fish bucks much help me with that,,
2645,10/10/20,14,5, theirs alot of fish to choose from and alot of interesting things to do.,,
2646,10/10/20,14,4, badass till i switched phones and all my progress was erased please fix this!!,,
2647,10/10/20,14,4, i love this game but i wish they would put more time in evints!,,
2648,10/10/20,14,4, @kimberlymcintoshgross this game is a blast for kids of all ages & their parents too!,,
2649,10/10/20,14,4, paying extra to open a game fully is ok. the constant need for fishbucks?,,
2650,10/10/20,14,4, i use the bus and i'm embarassed that my seatmate will see it.,,
2651,10/10/20,14,4, or is this a strategy to make me use fish bucks to remove ads?,,
2652,10/10/20,14,4, i like the game but i'm a little disappointed by the thanksgiving even.,,
2653,10/10/20,14,4, when you make it easier (& you give us more ways) to earn *free fishbucks* !!!,,
2654,10/10/20,14,1, i loved tapfish bt im tired of the b.s and im jus uninstallin.,,
2655,10/10/20,14,1, i really liked the game until i went on and had a tank missing.,,
2656,10/10/20,14,1, i have spent too much on fishbucks now i'm having trouble with events,,
2657,10/10/20,14,1, i have had this game for a long time have almost 2 trillion coins & 60 bucks.,,
2658,10/10/20,14,1, worst game ever it doesn't even work i rated it 1because i have to,,
2659,10/10/20,14,1, you took $52 fishbucks but didn't give me what i bought!!!!!>:(  this game  sucks!!!!>:(,,
2660,10/10/20,14,1, game is still not loading nor is the game restoring data from previous devices.,,
2661,10/10/20,14,1, unbelievable that you can't do much without spending the money to do more.,,
2662,10/10/20,14,1, company has changed focus to figuring out how to make more profit from players.,,
2663,10/10/20,14,3, should be a way to exchange coins for bucks even it's high price.,,
2664,10/10/20,14,3, what good is saving if you lose what you had each time you upgrade!!!!,,
2665,10/10/20,14,3, and you cant play the game you have until you upgrade to newer versions!!!!,,
2666,10/10/20,14,3, we have to purchase more coin/fishbucks with real money rather than earning them.,,
2667,10/10/20,14,3, have to clear data and restore game periodically in order to free up memory.,,
2668,10/10/20,14,3, dead fish...worked hard to get bucks for breeding tanks...i miss my tanks.,,
2669,10/10/20,14,3, app but as of late is seems as though the developers have become greedy.,,
2670,10/10/20,14,3, the new version is just not as much fun as it used to be.,,
2671,10/10/20,14,3, i have used the smoke screen and still lost all my prizes (several times).,,
2672,10/10/20,14,3, other than that fairly boring but everything works good and the kids love it.,,
2673,10/10/20,14,3, i've had to re-install it twice now and starting over really stinks!!,,
2674,10/10/20,14,3, its bad enough it takes space bt they require alot of steps amd requirements,,
2675,10/10/20,14,3, fish bucks hard to get and free fish bucks not always credited as expected.,,
2676,10/10/20,14,3, interesting time sink but i do not like spending real money in the game.,,
2677,10/10/20,14,3, i left my fish for 1 day and now i have 18 tanks of dead fish!,,
2678,10/10/20,14,2, spent a small fortune in money on this my favourite android game and disappointed.,,
2679,10/10/20,14,2, i hated it from the beginning because my fush died in the first day.,,
2680,10/10/20,14,2, been nothing but a hassle and stupidly i spent real money on fish bucks.,,
2681,10/10/20,14,2, is there any way i can fix this error without deleting ny game data?,,
2682,10/10/20,14,2, we should be able to do the quest evertime we are visiting our tanks.,,
2683,10/10/20,15,1," four months of no fish growth,   tank level up, breeding of new fish every 3 days.",,
2684,10/10/20,15,5, just taken a load off fish off me snd won't let me breed fish,,
2685,10/10/20,15,5, past event (christmas) is still present with an error if you try to open it.,,
2686,10/10/20,15,5, this is a grate game and i will play it every day from now on,,
2687,10/10/20,15,5, had to come back and give another review especially when your action was so quick!,,
2688,10/10/20,15,5, best game for kids to learn how to take care of they'er fish pets,,
2689,10/10/20,15,5, also it's slower than before and seems to have more excuses to force close.,,
2690,10/10/20,15,5, okay here's another idea do like the frog event but this time do alligators.,,
2691,10/10/20,15,5, originally got it for my 2 year but i am so addicted we fight over it!,,
2692,10/10/20,15,5, this is a grate game and i will play it every day from now on.,,
2693,10/10/20,15,5, this game is my fav and it is fun to make new breeds of fish,,
2694,10/10/20,15,5, the graphics are great but i wish somethings didn't cost so many fish bucks.,,
2695,10/10/20,15,5, i really enjoy looking after the aquarium's. as well as cross breeding the fish.,,
2696,10/10/20,15,5, i love this game so much it is so awesome you have to play it!!!!!!   :-),,
2697,10/10/20,15,5, downfall.... i'm not going yo pay hundreds of dollars to get the cool fish.,,
2698,10/10/20,15,5, this game is amazing it has so many cool fish u can take care of!,,
2699,10/10/20,15,5, could use a bit of of update on the fish selection in few categories...old.,,
2700,10/10/20,15,5, no clue why it has a community button yet even with out a gift tab.,,
2701,10/10/20,15,5, the events are fun though and i find myself playing this game throughout the day.,,
2702,10/10/20,15,5, i highly recommend installing this app if you are looking to keep a virtual pet,,
2703,10/10/20,15,5, great game we live raising our fish and keeping some so we have different ones,,
2704,10/10/20,15,5, it was so so sooo awesome and so cool to get on i dont now,,
2705,10/10/20,15,5, it is awesome but the fish buck crap suck that you have to buy them,,
2706,10/10/20,15,5, i haven't spent a dime and so far it has been worth every cent!,,
2707,10/10/20,15,5, workz great on zte warp sequent ive had tha game for 2 weeks no problemz yet,,
2708,10/10/20,15,5, it is a cool game with fishs like you have real fish really god game.,,
2709,10/10/20,15,5, i love this app it makes me feel like i have my own fish bowl,,
2710,10/10/20,15,5, just taken a load off fish off me snd won't let me breed fish,,
2711,10/10/20,15,4, since the last update my live wallpaper doesn't show any of my tank decorations.,,
2712,10/10/20,15,4, since the last update my live wallpaper doesn't show any of my tank decorations.,,
2713,10/10/20,15,4, i love this app it makes me feel like i have my own fish bowl,,
2714,10/10/20,15,4, you will not regret installing this app because once you do you will get addicted!,,
2715,10/10/20,15,4, if you are willing to earn or buy them it is an awesome game though.,,
2716,10/10/20,15,4, i had to reinstall this game so i lost everything but i still love it.,,
2717,10/10/20,15,4, seems like it will take forever to get fishbucks without having to use real bucks.,,
